target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1560.33	4652	56.5641
NM_001243977.1	1578	1302.33	12629.3	183.983
NM_001243978.1	1654	1378.33	13743.1	189.168
NM_001243979.1	1626	1350.33	15506.7	217.87
NM_001243980.1	1344	1068.33	2226	39.531
NM_001243981.1	3248	2972.33	1872	11.9489
NM_001243982.1	3260	2984.33	1336	8.49331
NM_001243983.1	1226	950.328	2661.4	53.1317
NM_001243986.1	2418	2142.33	2415	21.3869
NM_001243987.1	3905	3629.33	18.1261	0.0947533
NM_001243988.1	4296	4020.33	2369.52	11.1819
NM_001243989.1	4280	4004.33	589.519	2.7931
NM_001243990.1	3110	2834.33	2908	19.4653
NM_001243991.2	1523	1247.33	1072	16.3054
NM_001243992.1	3220	2944.33	5424	34.9503
NM_001243994.2	1291	1015.33	1174.11	21.9391
NM_001243995.2	1075	799.328	8868.09	210.486
NM_001243997.1	1086	810.328	11953.6	279.868
NM_001244001.1	1923	1647.33	3194	36.7851
NM_001244002.2	6731	6455.33	16282	47.8527
NM_001244003.1	3816	3540.33	931	4.98911
NM_001244004.1	4987	4711.33	6859	27.6207
NM_001244005.2	1146	870.328	257.083	5.60411
NM_001244006.1	1176	900.328	2295.65	48.3751
NM_001244007.1	1209	933.328	1124.62	22.8607
NM_001244009.2	1770	1494.33	1330	16.8859
NM_001244010.1	1959	1683.33	1126	12.6907
NM_001244012.2	3050	2774.33	4963	33.9394
NM_001244013.1	2416	2140.33	5127	45.4465
NM_001244016.1	1327	1051.33	27159	490.109
NM_001244017.1	2834	2558.33	342	2.53622
NM_001244018.2	1443	1167.33	1652	26.8494
NM_001244019.1	1455	1179.33	1277	20.5435
NM_001244020.1	821	547.01	5044	174.943
NM_001244021.1	1755	1479.33	7.75404	0.0994445
NM_001244022.1	1746	1470.33	0	0
NM_001244023.1	1671	1395.33	0	0
NM_001244024.1	2251	1975.33	0	0
NM_001244025.1	1691	1415.33	5	0.067024
NM_001244026.1	1966	1690.33	1760	19.7542
NM_001244027.1	1041	765.328	2519	62.445
NM_001244028.1	324	143.503	6833.91	903.496
NM_001244032.1	2830	2554.33	2192	16.281
NM_001244033.1	1023	747.328	56218.9	1427.21
NM_001244034.1	3626	3350.33	16027	90.7574
NM_001244035.1	1244	968.328	485	9.50247
NM_001244036.1	4119	3843.33	8530	42.1074
NM_001244037.1	1300	1024.33	1043.89	19.3344
NM_001244039.1	2933	2657.33	97906	699.007
NM_001244040.1	454	234.701	48674	3934.59
NM_001244041.1	2460	2184.33	6226.47	54.0806
NM_001244042.1	930	654.581	8079	234.159
NM_001244043.1	905	629.765	14883.1	448.366
NM_001244044.1	947	671.505	3150	88.9977
NM_001244045.1	1853	1577.33	10725.9	129.012
NM_001244046.1	834	559.74	2772	93.9559
NM_001244047.1	1139	863.328	2933.11	64.457
NM_001244048.1	888	612.908	3620	112.055
NM_001244049.1	1113	837.328	3017.89	68.3794
NM_001244050.1	999	723.328	58033	1522.15
NM_001244051.1	1080	804.328	7026.09	165.729
NM_001244052.1	1080	804.328	2054.91	48.4703
NM_001244053.1	1660	1384.33	195484	2679.1
NM_001244054.1	1068	792.328	24353	583.129
NM_001244055.1	1065	789.328	1164	27.9777
NM_001244056.1	1065	789.328	1988	47.7833
NM_001244057.1	1134	858.328	442	9.76981
NM_001244058.1	1065	789.328	10067	241.969
NM_001244073.1	1288	1012.33	4963	93.0123
NM_001244074.1	1608	1332.33	18	0.256318
NM_001244075.1	1477	1201.33	10820	170.877
NM_001244076.1	1295	1019.33	333	6.19794
NM_001244078.1	2519	2243.33	3716	31.4268
NM_001244079.1	2699	2423.33	5908	46.2536
NM_001244085.1	2091	1815.33	3625	37.8853
NM_001244087.1	1718	1442.33	93.7727	1.23347
NM_001244088.1	1462	1186.33	20.2076	0.323167
NM_001244089.1	1732	1456.33	1148	14.9555
NM_001244097.2	2300	2024.33	0	0
NM_001244098.1	1534	1258.33	14156.7	213.445
NM_001244100.1	1833	1557.33	473	5.76233
NM_001244101.2	2412	2136.33	40264.1	357.575
NM_001244115.1	1354	1078.33	14823	260.797
NM_001244117.1	703	435.736	3419	148.865
NM_001244118.1	1982	1706.33	793.442	8.82205
NM_001244122.1	1254	978.328	233662	4531.28
NM_001244136.1	1399	1123.33	10894	183.992
NM_001244139.1	1199	923.328	704.762	14.4812
NM_001244144.1	915	639.692	20278.1	601.415
NM_001244250.1	2026	1750.33	499	5.40877
NM_001244267.1	1254	978.328	12210	236.782
NM_001244269.1	5818	5542.33	5196	17.7867
NM_001244273.1	3816	3540.33	2740	14.6833
NM_001244275.2	2547	2271.33	3318.93	27.7227
NM_001244278.1	1848	1572.33	787	9.49618
NM_001244281.1	1709	1433.33	17665	233.822
NM_001244287.1	710	442.123	20871.7	895.637
NM_001244292.1	2794	2518.33	11427	86.0869
NM_001244293.1	4183	3907.33	5694	27.6474
NM_001244298.1	1743	1467.33	6728	86.9914
NM_001244378.1	3117	2841.33	154813	1033.72
NM_001244381.1	1146	870.328	62309	1358.27
NM_001244394.1	2205	1929.33	985	9.68607
NM_001244399.1	1821	1545.33	3524	43.2646
NM_001244401.2	1515	1239.33	0	0
NM_001244402.1	1725	1449.33	220988	2892.8
NM_001244405.2	3370	3094.33	8728.17	53.5149
NM_001244407.1	1047	771.328	0	0
NM_001244409.2	1292	1016.33	1	0.0186674
NM_001244411.1	1033	757.328	5596	140.188
NM_001244413.1	873	597.995	16	0.507621
NM_001244494.2	1251	975.328	2657	51.6842
NM_001244504.1	786	513.135	0	0
NM_001244507.1	845	570.497	9414	313.067
NM_001244515.2	477	251.87	0	0
NM_001244516.2	477	251.87	0	0
NM_001244518.2	474	249.62	0	0
NM_001244519.1	535	295.587	13326	855.326
NM_001244533.1	456	236.094	2676.92	215.114
NM_001244535.1	834	559.74	2415	81.8555
NM_001244575.1	1128	852.328	158607	3530.46
NM_001244576.1	186	60.0235	939	296.799
NM_001244577.1	186	60.0235	16	5.05727
NM_001244848.2	1786	1510.33	8993	112.967
NM_001244849.1	1778	1502.33	5291	66.8175
NM_001244850.1	1827	1551.33	4006	48.9919
NM_001244851.1	1670	1394.33	12045	163.893
NM_001244852.1	1542	1266.33	4196	62.8647
NM_001244853.1	1453	1177.33	683	11.0063
NM_001244854.2	1265	989.328	288149	5525.79
NM_001246673.1	888	612.908	47366	1466.19
NM_001246674.2	775	502.442	29699	1121.43
NM_001246675.1	1095	819.328	2515	58.2368
NM_001246677.1	1049	773.328	12440	305.193
NM_001246678.1	2147	1871.33	38749	392.851
NM_001246679.1	1902	1626.33	1680	19.5983
NM_001246680.1	2044	1768.33	2367	25.3953
NM_001246681.1	1723	1447.33	7271	95.3113
NM_001246682.1	4198	3922.33	13595	65.7586
NM_001246683.1	1146	870.328	75	1.63492
NM_001246684.1	1467	1191.33	5763	91.7772
NM_001246685.1	1255	979.328	5210	100.932
NM_001246686.1	5571	5295.33	22139.3	79.3209
NM_001246687.1	4089	3813.33	4553	22.6522
