target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1588.94	2868	46.7041
NM_001243977.1	1578	1330.94	12548.1	243.951
NM_001243978.1	1654	1406.94	17630.4	324.242
NM_001243979.1	1626	1378.94	10491.6	196.87
NM_001243980.1	1344	1096.94	1973	46.5401
NM_001243981.1	3248	3000.94	871	7.51008
NM_001243982.1	3260	3012.94	1378	11.8343
NM_001243983.1	1226	978.943	1808.33	47.7975
NM_001243986.1	2418	2170.94	2919	34.7912
NM_001243987.1	3905	3657.94	24.3295	0.1721
NM_001243988.1	4296	4048.94	1949.87	12.4609
NM_001243989.1	4280	4032.94	570.039	3.65735
NM_001243990.1	3110	2862.94	2170	19.6124
NM_001243991.2	1523	1275.94	1166	23.6457
NM_001243992.1	3220	2972.94	4988	43.4134
NM_001243994.2	1291	1043.94	1134.75	28.1259
NM_001243995.2	1075	827.943	9112.66	284.793
NM_001243997.1	1086	838.943	9288.82	286.492
NM_001244001.1	1923	1675.94	2475	38.212
NM_001244002.2	6731	6483.94	10367	41.3712
NM_001244003.1	3816	3568.94	741	5.37233
NM_001244004.1	4987	4739.94	5974	32.6119
NM_001244005.2	1146	898.943	167.299	4.81555
NM_001244006.1	1176	928.943	1275.72	35.5346
NM_001244007.1	1209	961.943	824.648	22.1821
NM_001244009.2	1770	1522.94	684	11.6213
NM_001244010.1	1959	1711.94	914	13.8147
NM_001244012.2	3050	2802.94	3427	31.6362
NM_001244013.1	2416	2168.94	3456	41.2296
NM_001244016.1	1327	1079.94	24722	592.334
NM_001244017.1	2834	2586.94	326	3.26073
NM_001244018.2	1443	1195.94	1530	33.1028
NM_001244019.1	1455	1207.94	1613	34.5519
NM_001244020.1	821	575.354	3083	138.651
NM_001244021.1	1755	1507.94	16.7648	0.287671
NM_001244022.1	1746	1498.94	0	0
NM_001244023.1	1671	1423.94	0	0
NM_001244024.1	2251	2003.94	0	0
NM_001244025.1	1691	1443.94	12	0.215038
NM_001244026.1	1966	1718.94	1413	21.2699
NM_001244027.1	1041	793.943	1737	56.6102
NM_001244028.1	324	146.463	4215.84	744.799
