target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1614.54	3074	46.3815
NM_001243977.1	1578	1356.54	14846.5	266.612
NM_001243978.1	1654	1432.54	20707.6	352.137
NM_001243979.1	1626	1404.54	11524.1	199.878
NM_001243980.1	1344	1122.54	2213	48.0252
NM_001243981.1	3248	3026.54	946	7.61438
NM_001243982.1	3260	3038.54	1359	10.8954
NM_001243983.1	1226	1004.54	1945.33	47.1753
NM_001243986.1	2418	2196.54	3289	36.4766
NM_001243987.1	3905	3683.54	35.139	0.232388
NM_001243988.1	4296	4074.54	2082.3	12.4496
NM_001243989.1	4280	4058.54	467.232	2.80448
NM_001243990.1	3110	2888.54	2122	17.896
NM_001243991.2	1523	1301.54	1428	26.7276
NM_001243992.1	3220	2998.54	5264	42.7657
NM_001243994.2	1291	1069.54	1397.82	31.8379
NM_001243995.2	1075	853.543	11568.9	330.184
NM_001243997.1	1086	864.543	10272.5	289.455
NM_001244001.1	1923	1701.54	2562	36.6798
NM_001244002.2	6731	6509.54	12161	45.5102
NM_001244003.1	3816	3594.54	843	5.71313
NM_001244004.1	4987	4765.54	6586	33.6666
NM_001244005.2	1146	924.543	192.262	5.06591
NM_001244006.1	1176	954.543	1458.02	37.2099
NM_001244007.1	1209	987.543	909.332	22.4314
NM_001244009.2	1770	1548.54	780	12.2705
NM_001244010.1	1959	1737.54	960	13.4594
NM_001244012.2	3050	2828.54	3601	31.0135
NM_001244013.1	2416	2194.54	3811	42.3044
NM_001244016.1	1327	1105.54	26022	573.397
NM_001244017.1	2834	2612.54	425	3.96292
NM_001244018.2	1443	1221.54	1572	31.3498
NM_001244019.1	1455	1233.54	1970	38.9047
NM_001244020.1	821	600.604	3173	128.698
NM_001244021.1	1755	1533.54	10.5775	0.168026
NM_001244022.1	1746	1524.54	0	0
NM_001244023.1	1671	1449.54	0	0
NM_001244024.1	2251	2029.54	1	0.0120031
NM_001244025.1	1691	1469.54	7	0.11604
NM_001244026.1	1966	1744.54	1312	18.3207
NM_001244027.1	1041	819.543	1820	54.0991
NM_001244028.1	324	155.045	4545.09	714.125
NM_001244032.1	2830	2608.54	1441	13.4572
NM_001244033.1	1023	801.543	30220.2	918.462
NM_001244034.1	3626	3404.54	14489	103.674
NM_001244035.1	1244	1022.54	398	9.48182
NM_001244036.1	4119	3897.54	6050	37.8142
NM_001244037.1	1300	1078.54	1086.33	24.5365
NM_001244039.1	2933	2711.54	53799	483.335
NM_001244040.1	454	261.016	32418	3025.58
NM_001244041.1	2460	2238.54	4669.37	50.8139
NM_001244042.1	930	708.673	9036	310.614
NM_001244043.1	905	683.796	6531.36	232.684
NM_001244044.1	947	725.61	2368	79.5003
NM_001244045.1	1853	1631.54	7835.19	116.988
NM_001244046.1	834	613.46	2401	95.3445
NM_001244047.1	1139	917.543	2420.99	64.2771
NM_001244048.1	888	666.836	2669	97.5034
NM_001244049.1	1113	891.543	2005.01	54.7855
NM_001244050.1	999	777.543	44666	1399.4
NM_001244051.1	1080	858.543	6333.81	179.719
NM_001244052.1	1080	858.543	1512.19	42.9077
NM_001244053.1	1660	1438.54	186486	3158.01
NM_001244054.1	1068	846.543	21979	632.484
NM_001244055.1	1065	843.543	1141	32.951
NM_001244056.1	1065	843.543	1886	54.4659
NM_001244057.1	1134	912.543	321	8.56924
NM_001244058.1	1065	843.543	7859	226.961
NM_001244073.1	1288	1066.54	3952	90.267
NM_001244074.1	1608	1386.54	31	0.544651
NM_001244075.1	1477	1255.54	8250	160.071
NM_001244076.1	1295	1073.54	194	4.40223
NM_001244078.1	2519	2297.54	3500	37.1103
NM_001244079.1	2699	2477.54	7618	74.9049
NM_001244085.1	2091	1869.54	2611	34.0221
NM_001244087.1	1718	1496.54	92.5117	1.50591
NM_001244088.1	1462	1240.54	27.0882	0.531936
NM_001244089.1	1732	1510.54	788	12.7082
NM_001244097.2	2300	2078.54	0	0
NM_001244098.1	1534	1312.54	12787	237.326
NM_001244100.1	1833	1611.54	432	6.53028
NM_001244101.2	2412	2190.54	35711	397.137
NM_001244115.1	1354	1132.54	12806	275.454
NM_001244117.1	703	487.176	2670	133.51
NM_001244118.1	1982	1760.54	1078.01	14.9165
NM_001244122.1	1254	1032.54	198208	4676.31
NM_001244136.1	1399	1177.54	11107	229.779
NM_001244139.1	1199	977.543	211.492	5.27046
NM_001244144.1	915	693.715	15640.4	549.233
NM_001244250.1	2026	1804.54	629	8.49129
NM_001244267.1	1254	1032.54	8605	203.017
NM_001244269.1	5818	5596.54	2988	13.0062
NM_001244273.1	3816	3594.54	3989	27.034
NM_001244275.2	2547	2325.54	4280.97	44.8444
NM_001244278.1	1848	1626.54	414	6.20048
NM_001244281.1	1709	1487.54	14558	238.409
NM_001244287.1	710	493.884	20804.3	1026.17
NM_001244292.1	2794	2572.54	6244	59.1276
