target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1578.86	561	44.2687
NM_001243977.1	1578	1320.86	2214.5	208.879
NM_001243978.1	1654	1396.86	4300.77	383.593
NM_001243979.1	1626	1368.86	2772.07	252.303
NM_001243980.1	1344	1086.86	367	42.0698
NM_001243981.1	3248	2990.86	160	6.66501
NM_001243982.1	3260	3002.86	204	8.46392
NM_001243983.1	1226	968.856	367	47.1936
NM_001243986.1	2418	2160.86	435	25.0807
NM_001243987.1	3905	3647.86	3.02449	0.103298
NM_001243988.1	4296	4038.86	543.568	16.7676
NM_001243989.1	4280	4022.86	83.4075	2.58313
NM_001243990.1	3110	2852.86	484	21.1369
NM_001243991.2	1523	1265.86	270	26.5739
NM_001243992.1	3220	2962.86	1162	48.8621
NM_001243994.2	1291	1033.86	258.667	31.1714
NM_001243995.2	1075	817.856	2086.58	317.858
NM_001243997.1	1086	828.856	1661.3	249.715
NM_001244001.1	1923	1665.86	516	38.5912
NM_001244002.2	6731	6473.86	2234	42.9929
NM_001244003.1	3816	3558.86	169	5.91633
NM_001244004.1	4987	4729.86	1627	42.8564
NM_001244005.2	1146	888.856	36.4276	5.10593
NM_001244006.1	1176	918.856	274.675	37.2433
NM_001244007.1	1209	951.856	322	42.1464
NM_001244009.2	1770	1512.86	301	24.7882
NM_001244010.1	1959	1701.86	224	16.3984
NM_001244012.2	3050	2792.86	658	29.3531
NM_001244013.1	2416	2158.86	933	53.8436
NM_001244016.1	1327	1069.86	1628	189.586
NM_001244017.1	2834	2576.86	89	4.30305
NM_001244018.2	1443	1185.86	273	28.6818
NM_001244019.1	1455	1197.86	222	23.09
NM_001244020.1	821	564.753	628	138.541
NM_001244021.1	1755	1497.86	0	0
NM_001244022.1	1746	1488.86	0	0
NM_001244023.1	1671	1413.86	0	0
NM_001244024.1	2251	1993.86	0	0
NM_001244025.1	1691	1433.86	0	0
NM_001244026.1	1966	1708.86	323	23.549
NM_001244027.1	1041	783.856	286	45.4575
NM_001244028.1	324	143.233	986.186	857.813
NM_001244032.1	2830	2572.86	332	16.0768
NM_001244033.1	1023	765.856	10557.7	1717.5
NM_001244034.1	3626	3368.86	2357	87.1672
NM_001244035.1	1244	986.856	76	9.5948
NM_001244036.1	4119	3861.86	1400	45.1656
NM_001244037.1	1300	1042.86	110.569	13.2095
NM_001244039.1	2933	2675.86	15933	741.841
NM_001244040.1	454	239.58	8910	4633.44
NM_001244041.1	2460	2202.86	789.485	44.6513
NM_001244042.1	930	673.048	1633	302.285
NM_001244043.1	905	648.188	2381.07	457.664
NM_001244044.1	947	689.944	1134	204.774
NM_001244045.1	1853	1595.86	1438.01	112.265
NM_001244046.1	834	577.614	406	87.5719
NM_001244047.1	1139	881.856	354.083	50.0246
NM_001244048.1	888	631.286	570	112.493
NM_001244049.1	1113	855.856	368.917	53.7036
NM_001244050.1	999	741.856	10202	1713.33
NM_001244051.1	1080	822.856	1104.75	167.269
NM_001244052.1	1080	822.856	366.249	55.4535
NM_001244053.1	1660	1402.86	26735	2374.34
NM_001244054.1	1068	810.856	4529	695.881
NM_001244055.1	1065	807.856	182	28.0681
NM_001244056.1	1065	807.856	382	58.9122
NM_001244057.1	1134	876.856	53	7.5305
NM_001244058.1	1065	807.856	1479	228.092
NM_001244073.1	1288	1030.86	1092	131.978
NM_001244074.1	1608	1350.86	4	0.368916
NM_001244075.1	1477	1219.86	2680	273.717
NM_001244076.1	1295	1037.86	33	3.96144
NM_001244078.1	2519	2261.86	504	27.7614
NM_001244079.1	2699	2441.86	1164	59.3894
NM_001244085.1	2091	1833.86	573	38.9283
NM_001244087.1	1718	1460.86	11.8411	1.00986
NM_001244088.1	1462	1204.86	1.10134	0.113884
NM_001244089.1	1732	1474.86	172	14.5296
NM_001244097.2	2300	2042.86	0	0
NM_001244098.1	1534	1276.86	1655.27	161.511
NM_001244100.1	1833	1575.86	69	5.45518
NM_001244101.2	2412	2154.86	7536.58	435.745
NM_001244115.1	1354	1096.86	2527	287.033
NM_001244117.1	703	450.962	389	107.47
NM_001244118.1	1982	1724.86	98	7.07863
NM_001244122.1	1254	996.856	36659	4581.68
NM_001244136.1	1399	1141.86	2061	224.876
NM_001244139.1	1199	941.856	175.601	23.2284
NM_001244144.1	915	658.089	2956.59	559.736
NM_001244250.1	2026	1768.86	134	9.43818
NM_001244267.1	1254	996.856	1580	197.47
NM_001244269.1	5818	5560.86	645	14.4509
NM_001244273.1	3816	3558.86	731	25.5908
NM_001244275.2	2547	2289.86	714.975	38.9008
NM_001244278.1	1848	1590.86	48	3.75912
NM_001244281.1	1709	1451.86	4051	347.628
NM_001244287.1	710	457.456	5482.51	1493.16
NM_001244292.1	2794	2536.86	1454	71.4076
NM_001244293.1	4183	3925.86	1286	40.8115
NM_001244298.1	1743	1485.86	1072	89.8864
NM_001244378.1	3117	2859.86	27658.2	1204.92
NM_001244381.1	1146	888.856	12759.2	1788.41
NM_001244394.1	2205	1947.86	112	7.1637
NM_001244399.1	1821	1563.86	625	49.792
NM_001244401.2	1515	1257.86	0	0
