target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1589.06	4454	48.7213
NM_001243977.1	1578	1331.06	26298.6	343.435
NM_001243978.1	1654	1407.06	24908.1	307.707
NM_001243979.1	1626	1379.06	36497.5	460.034
NM_001243980.1	1344	1097.06	2375	37.6307
NM_001243981.1	3248	3001.06	4238	24.5468
NM_001243982.1	3260	3013.06	1549	8.93619
NM_001243983.1	1226	979.056	3622.43	64.3132
NM_001243986.1	2418	2171.06	3069	24.5716
NM_001243987.1	3905	3658.06	25.2479	0.119973
NM_001243988.1	4296	4049.06	3942.95	16.9268
NM_001243989.1	4280	4033.06	526.281	2.26825
NM_001243990.1	3110	2863.06	3841	23.3197
NM_001243991.2	1523	1276.06	2170	29.5596
NM_001243992.1	3220	2973.06	6880	40.2247
NM_001243994.2	1291	1044.06	1504.4	25.0466
NM_001243995.2	1075	828.056	10986.3	230.622
NM_001243997.1	1086	839.056	11915.4	246.847
NM_001244001.1	1923	1676.06	3028	31.4033
NM_001244002.2	6731	6484.06	23981	64.2878
NM_001244003.1	3816	3569.06	936	4.55859
NM_001244004.1	4987	4740.06	13792	50.5768
NM_001244005.2	1146	899.056	294.098	5.68609
NM_001244006.1	1176	929.056	2390.59	44.7272
NM_001244007.1	1209	962.056	1827.7	33.0227
NM_001244009.2	1770	1523.06	1995	22.7685
NM_001244010.1	1959	1712.06	1676	17.0163
NM_001244012.2	3050	2803.06	4395	27.2543
NM_001244013.1	2416	2169.06	7657	61.3615
NM_001244016.1	1327	1080.06	16052	258.34
NM_001244017.1	2834	2587.06	471	3.16463
NM_001244018.2	1443	1196.06	1670	24.2702
NM_001244019.1	1455	1208.06	1220	17.5542
NM_001244020.1	821	575.631	5349	161.524
NM_001244021.1	1755	1508.06	4.84967	0.0558988
NM_001244022.1	1746	1499.06	0	0
NM_001244023.1	1671	1424.06	0	0
NM_001244024.1	2251	2004.06	0	0
NM_001244025.1	1691	1444.06	7	0.0842601
NM_001244026.1	1966	1719.06	1707	17.2604
NM_001244027.1	1041	794.056	2322	50.8299
NM_001244028.1	324	150.68	6935.58	800.084
NM_001244032.1	2830	2583.06	1632	10.9823
NM_001244033.1	1023	776.056	82544.6	1848.86
NM_001244034.1	3626	3379.06	17128	88.1088
NM_001244035.1	1244	997.056	537	9.36187
NM_001244036.1	4119	3872.06	11292	50.6917
NM_001244037.1	1300	1053.06	834.951	13.7822
NM_001244039.1	2933	2686.06	117225	758.601
NM_001244040.1	454	249.04	63087	4403.31
NM_001244041.1	2460	2213.06	6048.05	47.5041
NM_001244042.1	930	683.242	10162	258.531
NM_001244043.1	905	658.42	20547.8	542.464
NM_001244044.1	947	700.181	6538	162.309
NM_001244045.1	1853	1606.06	9824.21	106.327
NM_001244046.1	834	588.307	2832	83.6753
NM_001244047.1	1139	892.056	2848.5	55.505
NM_001244048.1	888	641.515	3764	101.988
NM_001244049.1	1113	866.056	2518.5	50.5481
NM_001244050.1	999	752.056	77795	1798.08
NM_001244051.1	1080	833.056	6688	139.55
NM_001244052.1	1080	833.056	2041	42.587
NM_001244053.1	1660	1413.06	179469	2207.69
NM_001244054.1	1068	821.056	27125	574.255
NM_001244055.1	1065	818.056	1115	23.6919
NM_001244056.1	1065	818.056	3084	65.5299
NM_001244057.1	1134	887.056	373	7.30913
NM_001244058.1	1065	818.056	9794	208.106
NM_001244073.1	1288	1041.06	9990	166.801
NM_001244074.1	1608	1361.06	18	0.229882
NM_001244075.1	1477	1230.06	13519	191.042
NM_001244076.1	1295	1048.06	442	7.33071
NM_001244078.1	2519	2272.06	3512	26.8685
NM_001244079.1	2699	2452.06	7745	54.9034
NM_001244085.1	2091	1844.06	3243	30.569
NM_001244087.1	1718	1471.06	81.3319	0.961036
NM_001244088.1	1462	1215.06	48.9609	0.700424
NM_001244089.1	1732	1485.06	1073	12.5593
NM_001244097.2	2300	2053.06	0	0
NM_001244098.1	1534	1287.06	25787.3	348.271
NM_001244100.1	1833	1586.06	484	5.30438
NM_001244101.2	2412	2165.06	92821.3	745.223
NM_001244115.1	1354	1107.06	24871	390.51
NM_001244117.1	703	463.592	2809	105.323
NM_001244118.1	1982	1735.06	1023.68	10.2556
NM_001244122.1	1254	1007.06	256107	4420.55
NM_001244136.1	1399	1152.06	15060	227.227
NM_001244139.1	1199	952.056	873.52	15.9485
NM_001244144.1	915	668.4	23488.8	610.848
NM_001244250.1	2026	1779.06	760	7.42561
NM_001244267.1	1254	1007.06	13065	225.509
NM_001244269.1	5818	5571.06	4547	14.1872
NM_001244273.1	3816	3569.06	7150	34.8226
NM_001244275.2	2547	2300.06	4266.96	32.2469
NM_001244278.1	1848	1601.06	870	9.44541
NM_001244281.1	1709	1462.06	22931	272.626
NM_001244287.1	710	470.094	40208.5	1486.76
NM_001244292.1	2794	2547.06	12223	83.4156
NM_001244293.1	4183	3936.06	8497	37.5243
NM_001244298.1	1743	1496.06	7753	90.0803
NM_001244378.1	3117	2870.06	158074	957.367
NM_001244381.1	1146	899.056	74362.2	1437.72
NM_001244394.1	2205	1958.06	717	6.36505
NM_001244399.1	1821	1574.06	4715	52.0678
NM_001244401.2	1515	1268.06	3	0.0411236
NM_001244402.1	1725	1478.06	287123	3376.65
NM_001244405.2	3370	3123.06	8116.63	45.1756
NM_001244407.1	1047	800.056	0	0
NM_001244409.2	1292	1045.06	5	0.0831646
NM_001244411.1	1033	786.056	7686	169.963
NM_001244413.1	873	626.775	14	0.388262
NM_001244494.2	1251	1004.06	4567	79.0644
NM_001244504.1	786	541.674	0	0
NM_001244507.1	845	599.133	11713	339.823
NM_001244515.2	477	267.712	0	0
NM_001244516.2	477	267.712	0	0
NM_001244518.2	474	265.481	0	0
NM_001244519.1	535	315.787	20987	1155.22
NM_001244533.1	456	250.695	3578.91	248.15
NM_001244535.1	834	588.307	2657	78.5047
NM_001244575.1	1128	881.056	193751	3822.51
NM_001244576.1	186	61.2933	1614	457.718
NM_001244577.1	186	61.2933	14	3.97029
NM_001244848.2	1786	1539.06	14886	168.125
NM_001244849.1	1778	1531.06	6449	73.2166
NM_001244850.1	1827	1580.06	4971	54.6864
NM_001244851.1	1670	1423.06	11817	144.342
NM_001244852.1	1542	1295.06	4157	55.7955
NM_001244853.1	1453	1206.06	928	13.3748
NM_001244854.2	1265	1018.06	269824	4606.99
NM_001246673.1	888	641.515	91113	2468.78
NM_001246674.2	775	531.1	39794	1302.41
NM_001246675.1	1095	848.056	2582	52.9224
NM_001246677.1	1049	802.056	10242	221.967
NM_001246678.1	2147	1900.06	35595	325.635
NM_001246679.1	1902	1655.06	2514	26.4034
NM_001246680.1	2044	1797.06	4126	39.9094
NM_001246681.1	1723	1476.06	8709	102.559
NM_001246682.1	4198	3951.06	20109	88.4678
NM_001246683.1	1146	899.056	88	1.70139
NM_001246684.1	1467	1220.06	5129	73.0737
NM_001246685.1	1255	1008.06	5022	86.5965
NM_001246686.1	5571	5324.06	19121	62.4274
NM_001246687.1	4089	3842.06	4525	20.4721
NM_001246688.1	2894	2647.06	1249	8.20176
NM_001246689.1	516	299.779	7893	457.666
NM_001246690.1	2781	2534.06	23919	164.072
NM_001246691.1	1262	1015.06	902	15.4463
NM_001246692.1	1185	938.056	1744	32.3166
NM_001246693.2	2469	2222.06	143923	1125.86
NM_001246694.2	1173	926.056	1646	30.8959
NM_001246695.1	1188	941.056	1702	31.4378
NM_001246696.1	1606	1359.06	2501	31.9878
NM_001246697.1	1541	1294.06	10178.3	136.72
NM_001246698.1	1149	902.056	925	17.8245
NM_001246699.1	1036	789.056	2063	45.4464
NM_001246701.1	1351	1104.06	39076.1	615.217
NM_001246702.1	1834	1587.06	16505.9	180.782
NM_001246704.1	1450	1203.06	612	8.84247
NM_001246705.1	3141	2894.06	13534	81.2881
NM_001246706.1	1331	1084.06	13439.9	215.503
NM_001246707.1	2199	1952.06	2109.85	18.7874
NM_001246708.1	2208	1961.06	8012.98	71.0252
NM_001246709.1	2645	2398.06	1755	12.7211
NM_001246710.2	401	207.266	1428	119.759
NM_001246711.1	694	455.397	0	0
NM_001246712.1	1568	1321.06	0	0
NM_001246713.1	1264	1017.06	462	7.89596
NM_001246714.1	459	253.157	2809	192.873
NM_001246715.1	1965	1718.06	4328	43.7883
NM_001246716.1	1176	929.056	708	13.2464
NM_001246717.1	1623	1376.06	3528	44.5657
NM_001246718.1	1662	1415.06	532.417	6.54013
NM_001246720.1	3257	3010.06	10948	63.222
NM_001246721.1	3047	2800.06	8856	54.9767
NM_001246722.1	1632	1385.06	1522	19.101
NM_001246723.1	3688	3441.06	3900	19.7007
NM_001246724.1	1312	1065.06	1257	20.515
NM_001246725.1	1689	1442.06	30897.4	372.432
NM_001246726.1	1735	1488.06	8842	103.285
NM_001246727.1	2491	2244.06	17837	138.164
NM_001246728.1	3554	3307.06	9	0.0473052
NM_001246729.1	2243	1996.06	102315	890.993
NM_001246731.1	2216	1969.06	13778	121.629
NM_001246732.1	1921	1674.06	12982	134.797
NM_001246733.1	1845	1598.06	36409	396.027
NM_001246734.1	526	308.215	1057.02	59.6122
NM_001246735.2	1363	1116.06	141	2.19604
NM_001246736.1	1925	1678.06	11005	113.997
NM_001246737.1	1157	910.056	4433	84.6716
NM_001246738.1	5536	5289.06	25879	85.0506
NM_001246739.2	2333	2086.06	261029	2175.06
NM_001246740.1	2302	2055.06	3961	33.5034
NM_001246741.1	3899	3652.06	115039	547.539
