target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1627.59	1671	19.9011
NM_001243977.1	1578	1369.59	14169.6	200.546
NM_001243978.1	1654	1445.59	28011.5	375.61
NM_001243979.1	1626	1417.59	14588.3	199.48
NM_001243980.1	1344	1135.59	2751	46.9586
NM_001243981.1	3248	3039.59	438	2.79322
NM_001243982.1	3260	3051.59	1188	7.54635
NM_001243983.1	1226	1017.59	2157	41.0888
NM_001243986.1	2418	2209.59	5989	52.5399
NM_001243987.1	3905	3696.59	28.1254	0.147484
NM_001243988.1	4296	4087.59	3343	15.8532
NM_001243989.1	4280	4071.59	550.29	2.61984
NM_001243990.1	3110	2901.59	2458	16.4207
NM_001243991.2	1523	1314.59	3532	52.0807
NM_001243992.1	3220	3011.59	7602	48.9304
NM_001243994.2	1291	1082.59	2403.07	43.0278
NM_001243995.2	1075	866.59	21765.9	486.866
NM_001243997.1	1086	877.59	13935.9	307.816
NM_001244001.1	1923	1714.59	2929	33.1135
NM_001244002.2	6731	6522.59	13777	40.9431
NM_001244003.1	3816	3607.59	790	4.24479
NM_001244004.1	4987	4778.59	26333	106.819
NM_001244005.2	1146	937.59	153.159	3.16646
NM_001244006.1	1176	967.59	1560.42	31.2605
NM_001244007.1	1209	1000.59	985.694	19.0956
NM_001244009.2	1770	1561.59	1754	21.7725
NM_001244010.1	1959	1750.59	1171	12.9664
NM_001244012.2	3050	2841.59	5233	35.6973
NM_001244013.1	2416	2207.59	5557	48.7942
NM_001244016.1	1327	1118.59	2930	50.7742
NM_001244017.1	2834	2625.59	661	4.88001
NM_001244018.2	1443	1234.59	1352	21.2276
NM_001244019.1	1455	1246.59	1583	24.6152
NM_001244020.1	821	613.544	3033	95.8238
NM_001244021.1	1755	1546.59	3.14462	0.039413
NM_001244022.1	1746	1537.59	0	0
NM_001244023.1	1671	1462.59	0	0
NM_001244024.1	2251	2042.59	0	0
NM_001244025.1	1691	1482.59	0	0
NM_001244026.1	1966	1757.59	1770	19.521
NM_001244027.1	1041	832.59	1420	33.0601
NM_001244028.1	324	159.193	4859.02	591.659
NM_001244032.1	2830	2621.59	1419	10.4921
NM_001244033.1	1023	814.59	67976.5	1617.58
NM_001244034.1	3626	3417.59	13019	73.8421
NM_001244035.1	1244	1035.59	495	9.26539
NM_001244036.1	4119	3910.59	7371	36.5368
NM_001244037.1	1300	1091.59	677.559	12.0319
NM_001244039.1	2933	2724.59	73287	521.401
NM_001244040.1	454	267.652	58296	4221.96
NM_001244041.1	2460	2251.59	4454.01	38.345
NM_001244042.1	930	721.803	17796	477.915
NM_001244043.1	905	696.928	10280.1	285.926
NM_001244044.1	947	738.726	1402	36.7884
NM_001244045.1	1853	1644.59	8236.12	97.0759
NM_001244046.1	834	626.346	2211	68.4259
NM_001244047.1	1139	930.59	3324.6	69.2513
NM_001244048.1	888	680.074	2444	69.6613
NM_001244049.1	1113	904.59	1414.4	30.3086
NM_001244050.1	999	790.59	72528	1778.28
NM_001244051.1	1080	871.59	7091.63	157.718
NM_001244052.1	1080	871.59	1634.37	36.3484
NM_001244053.1	1660	1451.59	168094	2244.68
NM_001244054.1	1068	859.59	37175	838.313
NM_001244055.1	1065	856.59	1291	29.2146
NM_001244056.1	1065	856.59	1881	42.5659
NM_001244057.1	1134	925.59	347	7.26704
NM_001244058.1	1065	856.59	8996	203.574
NM_001244073.1	1288	1079.59	6510	116.888
NM_001244074.1	1608	1399.59	8	0.110799
NM_001244075.1	1477	1268.59	14902	227.704
NM_001244076.1	1295	1086.59	169	3.01486
NM_001244078.1	2519	2310.59	2475	20.7634
NM_001244079.1	2699	2490.59	37218	289.666
NM_001244085.1	2091	1882.59	2905	29.9114
NM_001244087.1	1718	1509.59	112.344	1.44257
NM_001244088.1	1462	1253.59	5.15715	0.0797445
NM_001244089.1	1732	1523.59	870	11.0687
NM_001244097.2	2300	2091.59	0	0
NM_001244098.1	1534	1325.59	7503	109.717
NM_001244100.1	1833	1624.59	408	4.86814
NM_001244101.2	2412	2203.59	45039.4	396.195
NM_001244115.1	1354	1145.59	30257	511.968
NM_001244117.1	703	498.024	2457	95.6316
NM_001244118.1	1982	1773.59	999.038	10.9188
NM_001244122.1	1254	1045.59	272239	5047.02
NM_001244136.1	1399	1190.59	15697	255.565
NM_001244139.1	1199	990.59	76.8521	1.50386
NM_001244144.1	915	706.853	18925	518.984
NM_001244250.1	2026	1817.59	675	7.1987
