target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1604.41	9298	99.4948
NM_001243977.1	1578	1346.41	44919	572.769
NM_001243978.1	1654	1422.41	25371.6	306.231
NM_001243979.1	1626	1394.41	88775.2	1093.02
NM_001243980.1	1344	1112.41	2494	38.4909
NM_001243981.1	3248	3016.41	7097	40.3934
NM_001243982.1	3260	3028.41	1690	9.58072
NM_001243983.1	1226	994.409	5168	89.2243
NM_001243986.1	2418	2186.41	5712	44.8521
NM_001243987.1	3905	3673.41	4.02367	0.0188052
NM_001243988.1	4296	4064.41	2928.08	12.3684
NM_001243989.1	4280	4048.41	470.653	1.99592
NM_001243990.1	3110	2878.41	2497	14.8933
NM_001243991.2	1523	1291.41	3396	45.1471
NM_001243992.1	3220	2988.41	6249	35.9002
NM_001243994.2	1291	1059.41	876.057	14.1969
NM_001243995.2	1075	843.409	6654.65	135.46
NM_001243997.1	1086	854.409	6267.19	125.931
NM_001244001.1	1923	1691.41	3645	36.9977
NM_001244002.2	6731	6499.41	34556	91.28
NM_001244003.1	3816	3584.41	959	4.59332
NM_001244004.1	4987	4755.41	16701	60.2949
NM_001244005.2	1146	914.409	682.471	12.8135
NM_001244006.1	1176	944.409	3190.75	58.004
NM_001244007.1	1209	977.409	1938.16	34.0439
NM_001244009.2	1770	1538.41	2209	24.6519
NM_001244010.1	1959	1727.41	1164	11.5687
NM_001244012.2	3050	2818.41	4162	25.3527
NM_001244013.1	2416	2184.41	11721	92.1206
NM_001244016.1	1327	1095.41	16033	251.284
NM_001244017.1	2834	2602.41	367	2.42112
NM_001244018.2	1443	1211.41	1883	26.6861
NM_001244019.1	1455	1223.41	950	13.3315
NM_001244020.1	821	590.568	2357	68.5198
NM_001244021.1	1755	1523.41	11.4959	0.129554
NM_001244022.1	1746	1514.41	0	0
NM_001244023.1	1671	1439.41	0	0
NM_001244024.1	2251	2019.41	0	0
NM_001244025.1	1691	1459.41	1	0.0117638
NM_001244026.1	1966	1734.41	1883	18.6391
NM_001244027.1	1041	809.409	4797	101.748
NM_001244028.1	324	155.623	8593.03	947.976
NM_001244032.1	2830	2598.41	1949	12.8775
NM_001244033.1	1023	791.409	110052	2387.38
NM_001244034.1	3626	3394.41	24649	124.67
NM_001244035.1	1244	1012.41	426	7.22403
NM_001244036.1	4119	3887.41	9634	42.5473
NM_001244037.1	1300	1068.41	1051.48	16.8962
NM_001244039.1	2933	2701.41	139098	884.009
NM_001244040.1	454	258.29	56075	3727.24
NM_001244041.1	2460	2228.41	6723.06	51.7962
NM_001244042.1	930	698.663	13616	334.586
