target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1600.06	1653	19.6838
NM_001243977.1	1578	1342.06	12983.6	184.33
NM_001243978.1	1654	1418.06	25262.5	339.433
NM_001243979.1	1626	1390.06	14294.1	195.928
NM_001243980.1	1344	1108.06	2909	50.0211
NM_001243981.1	3248	3012.06	473	2.99206
NM_001243982.1	3260	3024.06	1208	7.61113
NM_001243983.1	1226	990.059	2104.35	40.4976
NM_001243986.1	2418	2182.06	6211	54.2335
NM_001243987.1	3905	3669.06	17.1282	0.0889467
NM_001243988.1	4296	4060.06	3483.36	16.347
NM_001243989.1	4280	4044.06	557.663	2.6274
NM_001243990.1	3110	2874.06	2996.05	19.8621
NM_001243991.2	1523	1287.06	3854	57.0539
NM_001243992.1	3220	2984.06	7799	49.7971
NM_001243994.2	1291	1055.06	2359.28	42.6064
NM_001243995.2	1075	839.059	20729.7	470.73
NM_001243997.1	1086	850.059	13844.6	310.316
NM_001244001.1	1923	1687.06	3265	36.8744
NM_001244002.2	6731	6495.06	13861	40.6615
NM_001244003.1	3816	3580.06	931	4.95487
NM_001244004.1	4987	4751.06	25616	102.729
NM_001244005.2	1146	910.059	169.051	3.53932
NM_001244006.1	1176	940.059	1617.62	32.7864
NM_001244007.1	1209	973.059	1127	22.0677
NM_001244009.2	1770	1534.06	1832	22.7539
NM_001244010.1	1959	1723.06	1433	15.846
NM_001244012.2	3050	2814.06	5424	36.7248
NM_001244013.1	2416	2180.06	5296	46.2863
NM_001244016.1	1327	1091.06	2905	50.7306
NM_001244017.1	2834	2598.06	639	4.68624
NM_001244018.2	1443	1207.06	1509	23.8195
NM_001244019.1	1455	1219.06	1605	25.0855
NM_001244020.1	821	586.515	3211	104.312
NM_001244021.1	1755	1519.06	10.8297	0.135835
NM_001244022.1	1746	1510.06	0	0
NM_001244023.1	1671	1435.06	0	0
NM_001244024.1	2251	2015.06	0	0
NM_001244025.1	1691	1455.06	7	0.0916621
NM_001244026.1	1966	1730.06	1843	20.2972
NM_001244027.1	1041	805.059	1399	33.1102
NM_001244028.1	324	149.948	5119.89	650.567
NM_001244032.1	2830	2594.06	1748	12.8391
NM_001244033.1	1023	787.059	73423	1777.45
NM_001244034.1	3626	3390.06	12594	70.783
NM_001244035.1	1244	1008.06	530	10.0176
NM_001244036.1	4119	3883.06	8527	41.8403
NM_001244037.1	1300	1064.06	700.295	12.5397
NM_001244039.1	2933	2697.06	78230	552.656
NM_001244040.1	454	250.361	57085	4344.39
NM_001244041.1	2460	2224.06	4822.65	41.3154
NM_001244042.1	930	694.256	19300	529.676
NM_001244043.1	905	669.378	12524.2	356.492
NM_001244044.1	947	711.214	1361	36.4612
NM_001244045.1	1853	1617.06	8268.34	97.4237
NM_001244046.1	834	599.211	1996	63.4678
NM_001244047.1	1139	903.059	3162.21	66.7185
NM_001244048.1	888	652.539	2777	81.0853
NM_001244049.1	1113	877.059	2257.79	49.0487
NM_001244050.1	999	763.059	67567	1687.13
NM_001244051.1	1080	844.059	7368.41	166.331
NM_001244052.1	1080	844.059	1815.59	40.9844
NM_001244053.1	1660	1424.06	180379	2413.41
NM_001244054.1	1068	832.059	34522.8	790.541
NM_001244055.1	1065	829.059	1480	34.0133
NM_001244056.1	1065	829.059	2144	49.2733
NM_001244057.1	1134	898.059	379	8.04094
NM_001244058.1	1065	829.059	9193	211.273
NM_001244073.1	1288	1052.06	6236	112.938
