target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1585.64	10433	115.924
NM_001243977.1	1578	1327.64	37722.1	500.592
NM_001243978.1	1654	1403.64	22769.1	285.797
NM_001243979.1	1626	1375.64	83568.2	1070.3
NM_001243980.1	1344	1093.64	2282	36.7629
NM_001243981.1	3248	2997.64	7402	43.5048
NM_001243982.1	3260	3009.64	1776	10.3967
NM_001243983.1	1226	975.639	4566	82.4545
NM_001243986.1	2418	2167.64	6684	54.3272
NM_001243987.1	3905	3654.64	8.07659	0.038936
NM_001243988.1	4296	4045.64	2304.89	10.0376
NM_001243989.1	4280	4029.64	710.802	3.10778
NM_001243990.1	3110	2859.64	2160	13.3079
NM_001243991.2	1523	1272.64	3449	47.748
NM_001243992.1	3220	2969.64	5670	33.6393
NM_001243994.2	1291	1040.64	851.792	14.4212
NM_001243995.2	1075	824.639	6410.24	136.955
NM_001243997.1	1086	835.639	7820	164.875
NM_001244001.1	1923	1672.64	3522	37.0984
NM_001244002.2	6731	6480.64	29472	80.1234
NM_001244003.1	3816	3565.64	1152	5.69223
NM_001244004.1	4987	4736.64	16674	62.0208
NM_001244005.2	1146	895.639	607.243	11.9453
NM_001244006.1	1176	925.639	2947.6	56.1042
NM_001244007.1	1209	958.639	1861.28	34.2077
NM_001244009.2	1770	1519.64	2050	23.7674
NM_001244010.1	1959	1708.64	958	9.87831
NM_001244012.2	3050	2799.64	2877	18.1053
NM_001244013.1	2416	2165.64	11970	97.3813
NM_001244016.1	1327	1076.64	19202	314.227
NM_001244017.1	2834	2583.64	418	2.85044
NM_001244018.2	1443	1192.64	1800	26.5908
NM_001244019.1	1455	1204.64	778	11.3786
NM_001244020.1	821	571.871	2335	71.9377
NM_001244021.1	1755	1504.64	13.3607	0.156446
NM_001244022.1	1746	1495.64	0	0
NM_001244023.1	1671	1420.64	0	0
NM_001244024.1	2251	2000.64	0	0
NM_001244025.1	1691	1440.64	2	0.0244592
NM_001244026.1	1966	1715.64	1789	18.3718
NM_001244027.1	1041	790.639	4658	103.798
NM_001244028.1	324	148.32	5527.41	656.583
NM_001244032.1	2830	2579.64	1774	12.1161
NM_001244033.1	1023	772.639	93267.4	2126.77
NM_001244034.1	3626	3375.64	25727	134.277
NM_001244035.1	1244	993.639	397	7.0393
NM_001244036.1	4119	3868.64	8188	37.2896
NM_001244037.1	1300	1049.64	979.474	16.4407
NM_001244039.1	2933	2682.64	130934	859.919
NM_001244040.1	454	245.665	54226	3888.95
NM_001244041.1	2460	2209.64	6649.52	53.0196
NM_001244042.1	930	679.878	10892	282.256
NM_001244043.1	905	654.96	26131.8	702.947
NM_001244044.1	947	696.815	5878	148.621
NM_001244045.1	1853	1602.64	12757.5	140.248
NM_001244046.1	834	584.729	2162	65.1431
NM_001244047.1	1139	888.639	3318.84	65.8004
NM_001244048.1	888	638.078	3558	98.2425
NM_001244049.1	1113	862.639	2225.16	45.4465
NM_001244050.1	999	748.639	66807	1572.23
NM_001244051.1	1080	829.639	7324.94	155.554
NM_001244052.1	1080	829.639	2645.06	56.1713
NM_001244053.1	1660	1409.64	154801	1934.79
NM_001244054.1	1068	817.639	33555	723.041
NM_001244055.1	1065	814.639	950	20.5459
NM_001244056.1	1065	814.639	1250	27.0341
NM_001244057.1	1134	883.639	412	8.21467
NM_001244058.1	1065	814.639	8960	193.781
