target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1591.29	11527	115.855
NM_001243977.1	1578	1333.29	41628.5	499.359
NM_001243978.1	1654	1409.29	25612.1	290.664
NM_001243979.1	1626	1381.29	94654.5	1095.98
NM_001243980.1	1344	1099.29	2649	38.5404
NM_001243981.1	3248	3003.29	8527	45.4094
NM_001243982.1	3260	3015.29	2167	11.4941
NM_001243983.1	1226	981.291	5169	84.2472
NM_001243986.1	2418	2173.29	7437	54.7302
NM_001243987.1	3905	3660.29	3.01755	0.0131852
NM_001243988.1	4296	4051.29	2773.57	10.9495
NM_001243989.1	4280	4035.29	769.38	3.04939
NM_001243990.1	3110	2865.29	2573	14.3621
NM_001243991.2	1523	1278.29	3948	49.3963
NM_001243992.1	3220	2975.29	6403	34.4192
NM_001243994.2	1291	1046.29	884.837	13.5256
NM_001243995.2	1075	830.291	6984.67	134.543
NM_001243997.1	1086	841.291	8643.03	164.311
NM_001244001.1	1923	1678.29	4017	38.2808
NM_001244002.2	6731	6486.29	31346	77.2917
NM_001244003.1	3816	3571.29	1227	5.49498
NM_001244004.1	4987	4742.29	18929	63.8391
NM_001244005.2	1146	901.291	679.102	12.0508
NM_001244006.1	1176	931.291	3406.46	58.5013
NM_001244007.1	1209	964.291	1817.13	30.1387
NM_001244009.2	1770	1525.29	2314	24.2637
NM_001244010.1	1959	1714.29	1063	9.91735
NM_001244012.2	3050	2805.29	3223	18.3751
NM_001244013.1	2416	2171.29	13509	99.5067
NM_001244016.1	1327	1082.29	22737	335.997
NM_001244017.1	2834	2589.29	559	3.45285
NM_001244018.2	1443	1198.29	1912	25.5195
NM_001244019.1	1455	1210.29	785	10.3735
NM_001244020.1	821	577.378	2583	71.5503
NM_001244021.1	1755	1510.29	9.23117	0.097756
NM_001244022.1	1746	1501.29	0	0
NM_001244023.1	1671	1426.29	0	0
NM_001244024.1	2251	2006.29	0	0
NM_001244025.1	1691	1446.29	2	0.0221167
NM_001244026.1	1966	1721.29	2225	20.6739
NM_001244027.1	1041	796.291	5553	111.533
NM_001244028.1	324	148.928	5995.68	643.887
NM_001244032.1	2830	2585.29	2050	12.6821
NM_001244033.1	1023	778.291	104575	2148.98
NM_001244034.1	3626	3381.29	27430	129.745
NM_001244035.1	1244	999.291	371	5.93784
NM_001244036.1	4119	3874.29	9402	38.8128
NM_001244037.1	1300	1055.29	1070.6	16.2256
NM_001244039.1	2933	2688.29	149551	889.734
NM_001244040.1	454	249.971	60130	3847.23
NM_001244041.1	2460	2215.29	7079.37	51.1106
NM_001244042.1	930	685.472	11115	259.339
NM_001244043.1	905	660.618	27668.7	669.863
NM_001244044.1	947	702.372	6291	143.252
NM_001244045.1	1853	1608.29	13999.9	139.222
NM_001244046.1	834	590.272	2411	65.3269
NM_001244047.1	1139	894.291	3920.15	70.1086
NM_001244048.1	888	643.76	4144	102.954
NM_001244049.1	1113	868.291	2209.85	40.7046
NM_001244050.1	999	754.291	75750	1606.17
NM_001244051.1	1080	835.291	8474.74	162.269
NM_001244052.1	1080	835.291	2915.26	55.8195
