target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1634.6	2836	54.8907
NM_001243977.1	1578	1376.6	8475.98	194.799
NM_001243978.1	1654	1452.6	8750.99	190.597
NM_001243979.1	1626	1424.6	10266.9	228.008
NM_001243980.1	1344	1142.6	1540	42.6413
NM_001243981.1	3248	3046.6	1204.63	12.5095
NM_001243982.1	3260	3058.6	870	8.99913
NM_001243983.1	1226	1024.6	1859.4	57.4147
NM_001243986.1	2418	2216.6	1645	23.4792
NM_001243987.1	3905	3703.6	15.15	0.129417
NM_001243988.1	4296	4094.6	1564.09	12.0853
NM_001243989.1	4280	4078.6	349.639	2.71215
NM_001243990.1	3110	2908.6	1949	21.1998
NM_001243991.2	1523	1321.6	631	15.1054
NM_001243992.1	3220	3018.6	3498	36.6622
NM_001243994.2	1291	1089.6	787.07	22.8534
NM_001243995.2	1075	873.601	5814.02	210.556
NM_001243997.1	1086	884.601	7644.91	273.419
NM_001244001.1	1923	1721.6	2096	38.5179
NM_001244002.2	6731	6529.6	10560	51.166
NM_001244003.1	3816	3614.6	712	6.23195
NM_001244004.1	4987	4785.6	4536	29.9875
NM_001244005.2	1146	944.601	193.125	6.46836
NM_001244006.1	1176	974.601	1446.72	46.9637
NM_001244007.1	1209	1007.6	787.103	24.7143
NM_001244009.2	1770	1568.6	954	19.2416
NM_001244010.1	1959	1757.6	701	12.6183
NM_001244012.2	3050	2848.6	3213	35.6848
NM_001244013.1	2416	2214.6	3499	49.9865
NM_001244016.1	1327	1125.6	17687	497.135
NM_001244017.1	2834	2632.6	261	3.1366
NM_001244018.2	1443	1241.6	1107	28.2078
NM_001244019.1	1455	1253.6	879	22.1837
NM_001244020.1	821	620.37	3243	165.387
NM_001244021.1	1755	1553.6	1.00928	0.020553
NM_001244022.1	1746	1544.6	0	0
NM_001244023.1	1671	1469.6	0	0
NM_001244024.1	2251	2049.6	0	0
NM_001244025.1	1691	1489.6	8	0.169912
NM_001244026.1	1966	1764.6	1092	19.5785
NM_001244027.1	1041	839.601	1784	67.2243
NM_001244028.1	324	158.183	4467.79	893.587
NM_001244032.1	2830	2628.6	1520	18.2946
NM_001244033.1	1023	821.601	37034.5	1426.1
NM_001244034.1	3626	3424.6	10110	93.3997
NM_001244035.1	1244	1042.6	293	8.89106
