target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1584.11	3110	54.2416
NM_001243977.1	1578	1326.11	8963.03	186.738
NM_001243978.1	1654	1402.11	9473.34	186.672
NM_001243979.1	1626	1374.11	10817.7	217.505
NM_001243980.1	1344	1092.11	1535	38.8329
NM_001243981.1	3248	2996.11	1339	12.3475
NM_001243982.1	3260	3008.11	969	8.89996
NM_001243983.1	1226	974.11	1976	56.045
NM_001243986.1	2418	2166.11	1618	20.6374
NM_001243987.1	3905	3653.11	16.0824	0.121631
NM_001243988.1	4296	4044.11	1650.08	11.273
NM_001243989.1	4280	4028.11	341.167	2.34004
NM_001243990.1	3110	2858.11	1949	18.8404
NM_001243991.2	1523	1271.11	693	15.0629
NM_001243992.1	3220	2968.11	3571	33.2405
NM_001243994.2	1291	1039.11	892.842	23.7395
NM_001243995.2	1075	823.11	6311.57	211.854
NM_001243997.1	1086	834.11	8126.51	269.177
NM_001244001.1	1923	1671.11	2083	34.4383
NM_001244002.2	6731	6479.11	9509	40.5487
NM_001244003.1	3816	3564.11	642	4.9767
NM_001244004.1	4987	4735.11	4658	27.1786
NM_001244005.2	1146	894.11	180.625	5.58142
NM_001244006.1	1176	924.11	1622.56	48.5104
NM_001244007.1	1209	957.11	927	26.7594
NM_001244009.2	1770	1518.11	918	16.707
NM_001244010.1	1959	1707.11	830	13.433
NM_001244012.2	3050	2798.11	3273	32.3176
NM_001244013.1	2416	2164.11	3524	44.9898
NM_001244016.1	1327	1075.11	17918	460.463
NM_001244017.1	2834	2582.11	274	2.9318
NM_001244018.2	1443	1191.11	1243	28.8321
NM_001244019.1	1455	1203.11	972	22.3213
NM_001244020.1	821	570.733	3584	173.497
NM_001244021.1	1755	1503.11	4.43319	0.081486
NM_001244022.1	1746	1494.11	0	0
NM_001244023.1	1671	1419.11	0	0
NM_001244024.1	2251	1999.11	0	0
NM_001244025.1	1691	1439.11	4	0.0767934
NM_001244026.1	1966	1714.11	1182	19.0518
NM_001244027.1	1041	789.11	1805	63.1971
NM_001244028.1	324	147.441	4805.68	900.521
NM_001244032.1	2830	2578.11	1351	14.4781
NM_001244033.1	1023	771.11	40455.5	1449.5
NM_001244034.1	3626	3374.11	10444	85.5196
NM_001244035.1	1244	992.11	314	8.74435
NM_001244036.1	4119	3867.11	5681	40.5879
NM_001244037.1	1300	1048.11	786.544	20.7336
NM_001244039.1	2933	2681.11	66851	688.892
NM_001244040.1	454	245.597	34674	3900.66
NM_001244041.1	2460	2208.11	4157.52	52.0201
NM_001244042.1	930	678.377	5641	229.743
NM_001244043.1	905	653.527	11131.4	470.592
NM_001244044.1	947	695.307	2083	82.7695
NM_001244045.1	1853	1601.11	7396.91	127.64
NM_001244046.1	834	583.383	2167	102.627
NM_001244047.1	1139	887.11	1929.14	60.0819
NM_001244048.1	888	636.674	2305	100.026
NM_001244049.1	1113	861.11	2265.86	72.6996
NM_001244050.1	999	747.11	40459	1496.2
NM_001244051.1	1080	828.11	4862.78	162.239
NM_001244052.1	1080	828.11	1404.22	46.8496
NM_001244053.1	1660	1408.11	137746	2702.71
NM_001244054.1	1068	816.11	17352	587.433
NM_001244055.1	1065	813.11	817	27.7607
NM_001244056.1	1065	813.11	1513	51.41
NM_001244057.1	1134	882.11	275	8.61326
NM_001244058.1	1065	813.11	6784	230.512
NM_001244073.1	1288	1036.11	3525	93.9964
NM_001244074.1	1608	1356.11	11	0.224107
NM_001244075.1	1477	1225.11	7448	167.966
