target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1597.97	3256	49.7645
NM_001243977.1	1578	1339.97	10781.2	196.507
NM_001243978.1	1654	1415.97	16001.4	275.999
NM_001243979.1	1626	1387.97	13195.3	232.19
NM_001243980.1	1344	1105.97	1676	37.0113
NM_001243981.1	3248	3009.97	1302	10.5646
NM_001243982.1	3260	3021.97	1064	8.59916
NM_001243983.1	1226	987.971	2195	54.2619
NM_001243986.1	2418	2179.97	2062	23.1016
NM_001243987.1	3905	3666.97	23.1581	0.154241
NM_001243988.1	4296	4057.97	3037.96	18.2843
NM_001243989.1	4280	4041.97	438.907	2.65206
NM_001243990.1	3110	2871.97	3124	26.5666
NM_001243991.2	1523	1284.97	1362	25.8874
NM_001243992.1	3220	2981.97	5770	47.2582
NM_001243994.2	1291	1052.97	1163.6	26.9892
NM_001243995.2	1075	836.971	9109.47	265.82
NM_001243997.1	1086	847.971	8467.06	243.869
NM_001244001.1	1923	1684.97	2395	34.715
NM_001244002.2	6731	6492.97	14236	53.5487
NM_001244003.1	3816	3577.97	754	5.14682
NM_001244004.1	4987	4748.97	8081	41.5595
NM_001244005.2	1146	907.971	148.802	4.00259
NM_001244006.1	1176	937.971	1416.72	36.8891
NM_001244007.1	1209	970.971	1617	40.6732
NM_001244009.2	1770	1531.97	1740	27.7398
NM_001244010.1	1959	1720.97	1235	17.5266
NM_001244012.2	3050	2811.97	3556	30.8856
NM_001244013.1	2416	2177.97	5462	61.2497
NM_001244016.1	1327	1088.97	11591	259.962
NM_001244017.1	2834	2595.97	427	4.01728
NM_001244018.2	1443	1204.97	1571	31.8423
NM_001244019.1	1455	1216.97	933	18.7243
NM_001244020.1	821	584.585	3539	147.855
NM_001244021.1	1755	1516.97	10.3453	0.16656
NM_001244022.1	1746	1507.97	0	0
NM_001244023.1	1671	1432.97	0	0
NM_001244024.1	2251	2012.97	0	0
NM_001244025.1	1691	1452.97	1	0.0168092
NM_001244026.1	1966	1727.97	1466	20.7206
NM_001244027.1	1041	802.971	1355	41.2139
NM_001244028.1	324	148.044	5363.24	884.79
NM_001244032.1	2830	2591.97	1369	12.8996
NM_001244033.1	1023	784.971	55817.6	1736.69
NM_001244034.1	3626	3387.97	11370	81.9644
NM_001244035.1	1244	1005.97	452	10.9738
NM_001244036.1	4119	3880.97	8275	52.0753
NM_001244037.1	1300	1061.97	627.882	14.4401
NM_001244039.1	2933	2694.97	88529	802.298
NM_001244040.1	454	249.508	48727	4769.68
NM_001244041.1	2460	2221.97	4406.66	48.4368
NM_001244042.1	930	692.204	6941	244.902
NM_001244043.1	905	667.364	13202.9	483.181
NM_001244044.1	947	709.079	7117	245.136
NM_001244045.1	1853	1614.97	7975.73	120.617
NM_001244046.1	834	597.27	2174	88.8982
NM_001244047.1	1139	900.971	1968.11	53.3511
NM_001244048.1	888	650.559	2979	111.838
NM_001244049.1	1113	874.971	1997.89	55.7676
NM_001244050.1	999	760.971	52770	1693.65
NM_001244051.1	1080	841.971	5675.54	164.632
NM_001244052.1	1080	841.971	1671.46	48.4844
