target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1574.87	10081	99.7969
NM_001243977.1	1578	1316.87	49009.5	580.225
NM_001243978.1	1654	1392.87	27720.7	310.279
NM_001243979.1	1626	1364.87	98429.5	1124.33
NM_001243980.1	1344	1082.87	2722	39.1896
NM_001243981.1	3248	2986.87	7342	38.3227
NM_001243982.1	3260	2998.87	1933	10.0492
NM_001243983.1	1226	964.867	5486	88.6432
NM_001243986.1	2418	2156.87	6146	44.4249
NM_001243987.1	3905	3643.87	11.069	0.047359
NM_001243988.1	4296	4034.87	3375.51	13.0427
NM_001243989.1	4280	4018.87	514.132	1.99447
NM_001243990.1	3110	2848.87	2576	14.0971
NM_001243991.2	1523	1261.87	3572	44.1322
NM_001243992.1	3220	2958.87	6806	35.8611
NM_001243994.2	1291	1029.87	931.063	14.0947
NM_001243995.2	1075	813.867	6992.12	133.941
NM_001243997.1	1086	824.867	6784.43	128.229
NM_001244001.1	1923	1661.87	3687	34.5887
NM_001244002.2	6731	6469.87	38651	93.1371
NM_001244003.1	3816	3554.87	1036	4.54353
NM_001244004.1	4987	4725.87	18384	60.6479
NM_001244005.2	1146	884.867	708.527	12.4835
NM_001244006.1	1176	914.867	3303.47	56.2949
NM_001244007.1	1209	947.867	1518.22	24.9716
NM_001244009.2	1770	1508.87	2422	25.0254
NM_001244010.1	1959	1697.87	1203	11.0464
NM_001244012.2	3050	2788.87	4652	26.0057
NM_001244013.1	2416	2154.87	12489	90.3576
NM_001244016.1	1327	1065.87	18469	270.145
NM_001244017.1	2834	2572.87	398	2.4117
NM_001244018.2	1443	1181.87	2113	27.8733
NM_001244019.1	1455	1193.87	970	12.667
NM_001244020.1	821	561.698	2327	64.5879
NM_001244021.1	1755	1493.87	8.23211	0.0859126
NM_001244022.1	1746	1484.87	0	0
NM_001244023.1	1671	1409.87	0	0
NM_001244024.1	2251	1989.87	0	0
NM_001244025.1	1691	1429.87	2	0.0218068
NM_001244026.1	1966	1704.87	1990	18.1978
NM_001244027.1	1041	779.867	4953	99.0159
NM_001244028.1	324	148.426	9292.63	976.084
NM_001244032.1	2830	2568.87	2093	12.7024
NM_001244033.1	1023	761.867	116608	2386.21
NM_001244034.1	3626	3364.87	26920	124.728
NM_001244035.1	1244	982.867	424	6.72556
NM_001244036.1	4119	3857.87	9806	39.628
NM_001244037.1	1300	1038.87	1201.32	18.0284
NM_001244039.1	2933	2671.87	155687	908.437
NM_001244040.1	454	244.995	60575	3854.72
NM_001244041.1	2460	2198.87	7330.61	51.9755
NM_001244042.1	930	669.126	13012	303.175
NM_001244043.1	905	644.331	32336.8	782.43
NM_001244044.1	947	686.087	8041	182.721
NM_001244045.1	1853	1591.87	13775.4	134.913
NM_001244046.1	834	574.373	2174	59.0096
NM_001244047.1	1139	877.867	3259.1	57.8797
NM_001244048.1	888	627.458	4354	108.184
NM_001244049.1	1113	851.867	1749.9	32.0257
NM_001244050.1	999	737.867	82021	1733.02
NM_001244051.1	1080	818.867	8367.73	159.313
NM_001244052.1	1080	818.867	3153.27	60.0351
NM_001244053.1	1660	1398.87	154888	1726.23
NM_001244054.1	1068	806.867	37816	730.686
NM_001244055.1	1065	803.867	1235	23.9519
NM_001244056.1	1065	803.867	1720	33.3581
NM_001244057.1	1134	872.867	393	7.01943
NM_001244058.1	1065	803.867	10123	196.328
NM_001244073.1	1288	1026.87	2894	43.9381
NM_001244074.1	1608	1346.87	1	0.0115753
NM_001244075.1	1477	1215.87	10642	136.457
NM_001244076.1	1295	1033.87	884	13.3305
NM_001244078.1	2519	2257.87	3385	23.3732
NM_001244079.1	2699	2437.87	12389	79.2289
NM_001244085.1	2091	1829.87	2966	25.2702
NM_001244087.1	1718	1456.87	77.5118	0.829479
NM_001244088.1	1462	1200.87	16.0014	0.207741
NM_001244089.1	1732	1470.87	1335	14.1503
NM_001244097.2	2300	2038.87	0	0
NM_001244098.1	1534	1272.87	40160.3	491.894
NM_001244100.1	1833	1571.87	531	5.26667
NM_001244101.2	2412	2150.87	167061	1210.93
NM_001244115.1	1354	1092.87	22658	323.23
NM_001244117.1	703	452.012	3518	121.34
NM_001244118.1	1982	1720.87	1465	13.2723
NM_001244122.1	1254	992.867	284616	4469.16
NM_001244136.1	1399	1137.87	18475	253.134
NM_001244139.1	1199	937.867	101.446	1.68637
NM_001244144.1	915	654.201	33361.6	795.046
NM_001244250.1	2026	1764.87	662	5.84795
NM_001244267.1	1254	992.867	16117	253.076
NM_001244269.1	5818	5556.87	5883	16.5054
NM_001244273.1	3816	3554.87	10206	44.76
NM_001244275.2	2547	2285.87	4262	29.0683
NM_001244278.1	1848	1586.87	5783	56.8159
NM_001244281.1	1709	1447.87	18971	204.277
NM_001244287.1	710	458.406	28085.4	955.187
NM_001244292.1	2794	2532.87	9933	61.14
NM_001244293.1	4183	3921.87	6591	26.2009
NM_001244298.1	1743	1481.87	7113	74.8343
NM_001244378.1	3117	2855.87	123374	673.509
NM_001244381.1	1146	884.867	59000.6	1039.53
NM_001244394.1	2205	1943.87	1477	11.846
NM_001244399.1	1821	1559.87	4050	40.4785
NM_001244401.2	1515	1253.87	0	0
NM_001244402.1	1725	1463.87	477340	5083.75
NM_001244405.2	3370	3108.87	10553.8	52.9253
NM_001244407.1	1047	785.867	0	0
NM_001244409.2	1292	1030.87	1	0.0151236
NM_001244411.1	1033	771.867	10241	206.851
NM_001244413.1	873	612.651	5	0.127237
NM_001244494.2	1251	989.867	7701	121.291
NM_001244504.1	786	528.325	0	0
NM_001244507.1	845	585.109	17451	464.987
NM_001244515.2	477	263.063	0	0
NM_001244516.2	477	263.063	0	0
NM_001244518.2	474	260.638	0	0
NM_001244519.1	535	310.229	18780	943.779
NM_001244533.1	456	246.534	4497.97	284.444
NM_001244535.1	834	574.373	3097	84.063
NM_001244575.1	1128	866.867	193868	3486.68
NM_001244576.1	186	62.6901	644	160.157
NM_001244577.1	186	62.6901	2	0.49738
NM_001244848.2	1786	1524.87	17282	176.693
NM_001244849.1	1778	1516.87	9185	94.4037
NM_001244850.1	1827	1565.87	7512	74.7925
NM_001244851.1	1670	1408.87	11825	130.854
NM_001244852.1	1542	1280.87	4920	59.8851
NM_001244853.1	1453	1191.87	626	8.18849
NM_001244854.2	1265	1003.87	466105	7238.77
NM_001246673.1	888	627.458	95730	2378.6
NM_001246674.2	775	517.833	29554	889.782
NM_001246675.1	1095	833.867	3689	68.9714
NM_001246677.1	1049	787.867	11604	229.621
NM_001246678.1	2147	1885.87	64253	531.178
NM_001246679.1	1902	1640.87	4865	46.2239
NM_001246680.1	2044	1782.87	5031	43.9939
NM_001246681.1	1723	1461.87	6662	71.0484
NM_001246682.1	4198	3936.87	15737	62.3202
NM_001246683.1	1146	884.867	257	4.52806
NM_001246684.1	1467	1205.87	3764	48.664
NM_001246685.1	1255	993.867	4658	73.0682
NM_001246686.1	5571	5309.87	24019	70.5227
NM_001246687.1	4089	3827.87	3659	14.9026
NM_001246688.1	2894	2632.87	5754	34.0721
NM_001246689.1	516	294.651	7340	388.37
NM_001246690.1	2781	2519.87	29207	180.704
NM_001246691.1	1262	1000.87	895	13.9413
NM_001246692.1	1185	923.867	1487	25.0934
NM_001246693.2	2469	2207.87	161885	1143.12
NM_001246694.2	1173	911.867	2172	37.1352
NM_001246695.1	1188	926.867	1433	24.1038
NM_001246696.1	1606	1344.87	2507	29.0625
NM_001246697.1	1541	1279.87	12530.7	152.639
NM_001246698.1	1149	887.867	622	10.9219
NM_001246699.1	1036	774.867	2523	50.763
NM_001246701.1	1351	1089.87	37296.6	533.522
NM_001246702.1	1834	1572.87	31506	312.291
NM_001246704.1	1450	1188.87	762	9.99261
NM_001246705.1	3141	2879.87	17100	92.5723
NM_001246706.1	1331	1069.87	3924	57.1816
NM_001246707.1	2199	1937.87	2439.62	19.6271
NM_001246708.1	2208	1946.87	5961	47.7353
NM_001246709.1	2645	2383.87	1905	12.4586
NM_001246710.2	401	203.65	1111	85.0524
NM_001246711.1	694	443.87	0	0
NM_001246712.1	1568	1306.87	0	0
NM_001246713.1	1264	1002.87	289	4.49275
NM_001246714.1	459	248.835	2905	182.008
NM_001246715.1	1965	1703.87	6081	55.6412
NM_001246716.1	1176	914.867	933	15.8994
NM_001246717.1	1623	1361.87	5511	63.0889
NM_001246718.1	1662	1400.87	2635.37	29.3293
NM_001246720.1	3257	2995.87	16341	85.0381
NM_001246721.1	3047	2785.87	13447	75.2528
NM_001246722.1	1632	1370.87	1005	11.4295
NM_001246723.1	3688	3426.87	4575	20.8138
NM_001246724.1	1312	1050.87	1272	18.8711
NM_001246725.1	1689	1427.87	48649.4	531.186
NM_001246726.1	1735	1473.87	11858	125.433
NM_001246727.1	2491	2229.87	22077	154.354
NM_001246728.1	3554	3292.87	0	0
NM_001246729.1	2243	1981.87	180815	1422.39
NM_001246731.1	2216	1954.87	10048	80.1346
NM_001246732.1	1921	1659.87	6620	62.1788
NM_001246733.1	1845	1583.87	42477.6	418.118
NM_001246734.1	526	302.796	991.412	51.0459
NM_001246735.2	1363	1101.87	95	1.34416
NM_001246736.1	1925	1663.87	12603	118.09
NM_001246737.1	1157	895.867	5003	87.0651
NM_001246738.1	5536	5274.87	46500	137.435
NM_001246739.2	2333	2071.87	240093	1806.65
NM_001246740.1	2302	2040.87	4270	32.619
NM_001246741.1	3899	3637.87	148613	636.895
NM_001246742.1	2703	2441.87	13356	85.2731
NM_001246743.1	833	573.389	7164	194.789
NM_001246744.1	633	391.114	39360	1568.95
NM_001246745.1	2515	2253.87	6518	45.0862
NM_001246746.1	849	589.042	5870	155.364
NM_001246747.1	1124	862.867	3645	65.8584
NM_001246748.1	1858	1596.87	13561	132.398
NM_001246749.1	1422	1160.87	8940	120.064
NM_001246750.1	3024	2762.87	5376	30.3359
NM_001246751.1	1268	1006.87	22949	355.344
NM_001246753.1	2469	2207.87	2922	20.6331
NM_001246754.1	1161	899.867	448	7.7617
NM_001246755.1	1958	1696.87	4427	40.6742
NM_001246756.1	2141	1879.87	9638	79.9314
NM_001246757.1	1020	758.867	3908	80.2872
NM_001246758.1	1880	1618.87	8495	81.8106
NM_001246759.1	2696	2434.87	6528	41.7987
NM_001246760.1	1254	992.867	48739	765.32
NM_001246761.1	402	204.438	5012	382.214
NM_001246762.1	3370	3108.87	4085	20.4855
NM_001246763.1	1135	873.867	62	1.10612
NM_001246764.1	1257	995.867	2063	32.2965
NM_001246765.1	600	363.114	20240.1	869.016
NM_001246766.1	2791	2529.87	8310	51.2107
NM_001246767.1	3077	2815.87	4261	23.5916
NM_001246768.1	890	629.458	20270	502.047
NM_001246769.1	1927	1665.87	5409	50.6214
NM_001246770.1	1122	860.867	0	0
NM_001246771.1	2458	2196.87	4976	35.313
NM_001246772.1	2998	2736.87	6112	34.8167
NM_001246773.1	554	325.545	100	4.78902
NM_001246774.1	1518	1256.87	125633	1558.37
NM_001246775.1	1226	964.867	11972.5	193.452
NM_001246776.1	1776	1514.87	61796	635.98
NM_001246777.2	1336	1074.87	3307	47.9664
NM_001246778.1	1255	993.867	1910	29.9614
NM_001246779.1	1311	1049.87	4413	65.5325
NM_001246780.2	680	431.652	12084	436.45
NM_001246781.1	3336	3074.87	6502	32.9669
NM_001246782.1	1599	1337.87	2358	27.4782
NM_001246783.1	2604	2342.87	8497	56.5426
NM_001246784.1	789	531.128	4846	142.246
NM_001246785.1	1157	895.867	14039	244.314
NM_001246786.1	1296	1034.87	0	0
NM_001246787.1	2126	1864.87	8859	74.0618
NM_001246788.2	1294	1032.87	874	13.1924
NM_001246789.1	540	313.979	6734	334.372
NM_001246790.1	1849	1587.87	5346	52.4895
NM_001246791.1	1374	1112.87	13049	182.806
NM_001246792.1	465	253.578	634	38.9795
NM_001246793.1	1470	1208.87	1926	24.8391
NM_001246794.1	2349	2087.87	4580	34.1995
NM_001246795.1	636	393.684	5965	236.222
NM_001246796.1	1709	1447.87	5584	60.1276
NM_001246797.1	1652	1390.87	876.656	9.82655
NM_001246798.1	825	565.666	1643.15	45.287
NM_001246799.1	471	258.345	10937	660.018
NM_001246800.1	1463	1201.87	4161	53.9757
NM_001246801.1	1548	1286.87	2922	35.4001
NM_001246802.1	3035	2773.87	14753	82.9186
NM_001246803.2	682	433.374	96382	3467.29
NM_001246804.1	964	702.989	6131.42	135.979
NM_001246805.1	1701	1439.87	1116	12.0837
NM_001246806.2	354	169.396	0	0
NM_001246807.1	1604	1342.87	1974	22.9177
NM_001246808.1	1098	836.867	2245	41.8232
NM_001246810.2	510	289.738	7	0.376661
NM_001246811.1	1162	900.867	795	13.7583
NM_001246812.1	1047	785.867	29287	581.009
NM_001246813.1	1952	1690.87	5137.09	47.3658
NM_001246814.2	1473	1211.87	17080	219.73
NM_001246815.1	1227	965.867	0	0
NM_001246817.1	621	380.879	5748	235.281
NM_001246818.2	1494	1232.87	2554	32.297
NM_001246819.1	2460	2198.87	3103	22.0009
NM_001246820.2	1325	1063.87	0	0
NM_001246821.1	2792	2530.87	71101.7	437.994
NM_001246822.1	1614	1352.87	23869	275.066
NM_001246823.1	2984	2722.87	9866	56.4901
NM_001246824.1	463	252.081	36057.7	2230.05
NM_001246825.2	713	461.087	4584	154.996
NM_001246826.1	1176	914.867	16249	276.902
NM_001246827.1	1871	1609.87	5480	53.0699
NM_001246828.1	3111	2849.87	357	1.95299
NM_001246829.1	2732	2470.87	27807	175.454
NM_001246830.1	2147	1885.87	40312.9	333.266
NM_001246831.1	2640	2378.87	2821	18.488
NM_001252297.1	3537	3275.87	11000	52.3509
NM_001252299.1	1173	911.867	9012	154.08
NM_001256757.1	677	429.091	10367	376.67
NM_001256759.1	1731	1469.87	8	0.0848534
NM_001256762.1	1503	1241.87	0	0
NM_001256784.1	1573	1311.87	0	0
NM_001256786.1	6621	6359.87	5004.51	12.2679
NM_001256788.1	890	629.458	31571	781.951
NM_001256806.1	1051	789.867	0	0
NM_001256815.1	1517	1255.87	45	0.558633
NM_001256831.1	933	672.126	28266	655.649
NM_001256840.1	696	445.637	0	0
NM_001256842.1	1024	762.867	56	1.14445
NM_001256843.1	1076	814.867	13602	260.24
NM_001256844.1	858	597.84	10358	270.115
NM_001256848.1	1465	1203.87	7198	93.216
NM_001256851.1	3233	2971.87	11843.6	62.1315
NM_001256866.1	1150	888.867	16773	294.192
NM_001256868.1	2187	1925.87	11497	93.0713
NM_001256878.1	2139	1877.87	16559	137.476
NM_001256880.1	636	393.684	7092	280.852
NM_001256882.1	3261	2999.87	105690	549.274
NM_001260516.1	3434	3172.87	4598	22.593
NM_001265617.2	490	273.508	698	39.7872
NM_001271425.1	2431	2169.87	4195	30.1409
NM_001271426.1	2150	1888.87	4119	33.9976
NM_001278932.1	1721	1459.87	1585	16.9267
NM_001281883.1	1674	1412.87	1417	15.636
NM_001282002.1	884	623.475	241.915	6.04924
NM_001282003.1	821	561.698	110.085	3.05551
NM_001285919.1	858	597.84	3044	79.3812
NM_001285924.1	694	443.87	95841	3366.3
NM_001285925.1	540	313.979	2175	107.998
