target_id	length	eff_length	est_counts	tpm
NM_001243976.1	1836	1565.07	3107	51.9869
NM_001243977.1	1578	1307.07	9693.79	194.214
NM_001243978.1	1654	1383.07	9057.32	171.491
NM_001243979.1	1626	1355.07	12312.9	237.949
NM_001243980.1	1344	1073.07	1476	36.0201
NM_001243981.1	3248	2977.07	1593	14.0124
NM_001243982.1	3260	2989.07	969	8.48934
NM_001243983.1	1226	955.071	1971.41	54.0541
NM_001243986.1	2418	2147.07	1829	22.3077
NM_001243987.1	3905	3634.07	23.0837	0.166341
NM_001243988.1	4296	4025.07	1980.89	12.8876
NM_001243989.1	4280	4009.07	361.55	2.36163
NM_001243990.1	3110	2839.07	2073	19.121
NM_001243991.2	1523	1252.07	756	15.8117
NM_001243992.1	3220	2949.07	3311	29.4009
NM_001243994.2	1291	1020.07	899.682	23.0965
NM_001243995.2	1075	804.071	6245.96	203.419
NM_001243997.1	1086	815.071	8619.58	276.935
NM_001244001.1	1923	1652.07	2064	32.7166
NM_001244002.2	6731	6460.07	12280	49.7792
NM_001244003.1	3816	3545.07	615	4.54294
NM_001244004.1	4987	4716.07	5689	31.5895
NM_001244005.2	1146	875.071	240.839	7.20726
NM_001244006.1	1176	905.071	1675.98	48.4923
NM_001244007.1	1209	938.071	1027.34	28.679
NM_001244009.2	1770	1499.07	1023	17.8706
NM_001244010.1	1959	1688.07	625	9.69563
NM_001244012.2	3050	2779.07	3240	30.5304
NM_001244013.1	2416	2145.07	3923	47.892
NM_001244016.1	1327	1056.07	17301	429.007
NM_001244017.1	2834	2563.07	270	2.75861
NM_001244018.2	1443	1172.07	1081	24.1523
NM_001244019.1	1455	1184.07	880	19.4622
NM_001244020.1	821	551.158	3911	185.822
NM_001244021.1	1755	1484.07	6.24029	0.110112
NM_001244022.1	1746	1475.07	0	0
NM_001244023.1	1671	1400.07	0	0
NM_001244024.1	2251	1980.07	0	0
NM_001244025.1	1691	1420.07	11	0.202847
NM_001244026.1	1966	1695.07	1057	16.3295
NM_001244027.1	1041	770.071	1791	60.9048
NM_001244028.1	324	140.052	5492.56	1027
NM_001244032.1	2830	2559.07	1572	16.0863
NM_001244033.1	1023	752.071	47489	1653.56
NM_001244034.1	3626	3355.07	10361	80.8698
NM_001244035.1	1244	973.071	369	9.93044
NM_001244036.1	4119	3848.07	6753	45.9558
NM_001244037.1	1300	1029.07	735.651	18.7203
NM_001244039.1	2933	2662.07	73174	719.82
NM_001244040.1	454	233.23	35486	3984.36
NM_001244041.1	2460	2189.07	4406.68	52.7155
NM_001244042.1	930	659.26	5898	234.28
NM_001244043.1	905	634.437	12860.3	530.824
NM_001244044.1	947	676.205	2537	98.2491
NM_001244045.1	1853	1582.07	7385.02	122.24
NM_001244046.1	834	564.005	1927	89.4716
NM_001244047.1	1139	868.071	1789.87	53.995
NM_001244048.1	888	617.505	2777	117.767
NM_001244049.1	1113	842.071	2240.13	69.6643
NM_001244050.1	999	728.071	49462	1779.03
NM_001244051.1	1080	809.071	4687.29	151.713
NM_001244052.1	1080	809.071	1459.71	47.2462
NM_001244053.1	1660	1389.07	134235	2530.63
NM_001244054.1	1068	797.071	19040	625.542
NM_001244055.1	1065	794.071	777	25.6241
NM_001244056.1	1065	794.071	1495	49.3024
NM_001244057.1	1134	863.071	287	8.70807
NM_001244058.1	1065	794.071	6819	224.878
NM_001244073.1	1288	1017.07	4045	104.149
NM_001244074.1	1608	1337.07	6	0.117512
NM_001244075.1	1477	1206.07	8460	183.689
NM_001244076.1	1295	1024.07	265	6.77645
NM_001244078.1	2519	2248.07	2476	28.8421
NM_001244079.1	2699	2428.07	4612	49.741
NM_001244085.1	2091	1820.07	2308	33.2073
NM_001244087.1	1718	1447.07	47.244	0.854956
NM_001244088.1	1462	1191.07	3.31413	0.072865
NM_001244089.1	1732	1461.07	805	14.4282
NM_001244097.2	2300	2029.07	0	0
NM_001244098.1	1534	1263.07	10488	217.446
NM_001244100.1	1833	1562.07	320	5.36458
NM_001244101.2	2412	2141.07	30137.9	368.611
NM_001244115.1	1354	1083.07	12754	308.373
NM_001244117.1	703	439.206	2224	132.603
NM_001244118.1	1982	1711.07	560.014	8.57073
NM_001244122.1	1254	983.071	165471	4407.82
NM_001244136.1	1399	1128.07	6717	155.928
NM_001244139.1	1199	928.071	624.459	17.6201
NM_001244144.1	915	644.349	14570.8	592.173
NM_001244250.1	2026	1755.07	345	5.14767
NM_001244267.1	1254	983.071	9077	241.793
NM_001244269.1	5818	5547.07	3327	15.7064
NM_001244273.1	3816	3545.07	1904	14.0646
NM_001244275.2	2547	2276.07	2139.99	24.6214
NM_001244278.1	1848	1577.07	752	12.4869
NM_001244281.1	1709	1438.07	14330	260.947
NM_001244287.1	710	445.689	20392.2	1198.17
NM_001244292.1	2794	2523.07	7890	81.8906
NM_001244293.1	4183	3912.07	4006	26.8158
